time,Force,Displacement
        35.0500,  -3.082827,    0.983,
        35.1000,  -3.078488,    0.987,
        35.1500,  -3.074371,    0.991,
        35.2000,  -3.070167,    0.995,
        35.2500,  -3.066055,    0.999,
        35.3000,  -3.061747,    1.004,
        35.3500,  -3.057689,    1.008,
        35.4000,  -3.053595,    1.012,
        35.4500,  -3.049315,    1.017,
        35.5000,  -3.045314,    1.020,
        35.5500,  -3.041194,    1.025,
        35.6000,  -3.036875,    1.030,
        35.6500,  -3.032909,    1.034,
        35.7000,  -3.028477,    1.039,
        35.7500,  -3.024310,    1.043,
        35.8000,  -3.020138,    1.047,
        35.8500,  -3.016055,    1.051,
        35.9000,  -3.011904,    1.055,
        35.9500,  -3.007664,    1.060,
        36.0000,  -3.003515,    1.064,
        36.0500,  -2.999428,    1.068,
        36.1000,  -2.995278,    1.073,
        36.1500,  -2.991159,    1.077,
        36.2000,  -2.986928,    1.082,
        36.2500,  -2.982774,    1.086,
        36.3000,  -2.978565,    1.091,
        36.3500,  -2.974307,    1.096,
        36.4000,  -2.970128,    1.100,
        36.4500,  -2.965919,    1.104,
        36.5000,  -2.961863,    1.108,
        36.5500,  -2.957595,    1.113,
        36.6000,  -2.953540,    1.117,
        36.6500,  -2.949380,    1.122,
