time,Force,Displacement
        14.4000,  -4.803641,    0.076,
        14.4500,  -4.799435,    0.077,
        14.5000,  -4.795328,    0.077,
        14.5500,  -4.791154,    0.077,
        14.6000,  -4.787041,    0.077,
        14.6500,  -4.782825,    0.077,
        14.7000,  -4.778699,    0.077,
        14.7500,  -4.774599,    0.077,
        14.8000,  -4.770386,    0.077,
        14.8500,  -4.766227,    0.077,
        14.9000,  -4.762144,    0.078,
        14.9500,  -4.757858,    0.078,
        15.0000,  -4.753621,    0.079,
        15.0500,  -4.749443,    0.079,
        15.1000,  -4.745283,    0.079,
        15.1500,  -4.741131,    0.079,
        15.2000,  -4.736981,    0.079,
        15.2500,  -4.732808,    0.079,
        15.3000,  -4.728710,    0.079,
        15.3500,  -4.724522,    0.080,
        15.4000,  -4.720357,    0.080,
        15.4500,  -4.716218,    0.080,
        15.5000,  -4.712072,    0.081,
        15.5500,  -4.707824,    0.081,
        15.6000,  -4.703554,    0.081,
        15.6500,  -4.699435,    0.081,
        15.7000,  -4.695273,    0.081,
        15.7500,  -4.691104,    0.082,
        15.8000,  -4.686954,    0.082,
        15.8500,  -4.682808,    0.083,
        15.9000,  -4.678654,    0.083,
        15.9500,  -4.674493,    0.083,
        16.0000,  -4.670352,    0.083,
        16.0500,  -4.666210,    0.084,
        16.1000,  -4.662008,    0.084,
        16.1500,  -4.657687,    0.085,
        16.2000,  -4.653555,    0.085,
        16.2500,  -4.649386,    0.085,
        16.3000,  -4.645269,    0.085,
        16.3500,  -4.641101,    0.085,
        16.4000,  -4.636958,    0.086,
        16.4500,  -4.632791,    0.086,
        16.5000,  -4.628632,    0.086,
        16.5500,  -4.624487,    0.086,
        16.6000,  -4.620331,    0.087,
        16.6500,  -4.616205,    0.087,
        16.7000,  -4.611935,    0.087,
        16.7500,  -4.607664,    0.087,
        16.8000,  -4.603547,    0.087,
        16.8500,  -4.599407,    0.087,
        16.9000,  -4.595228,    0.088,
        16.9500,  -4.591073,    0.088,
        17.0000,  -4.586970,    0.088,
        17.0500,  -4.582773,    0.089,
        17.1000,  -4.578633,    0.089,
        17.1500,  -4.574502,    0.089,
        17.2000,  -4.570339,    0.089,
        17.2500,  -4.566142,    0.089,
        17.3000,  -4.561830,    0.090,
        17.3500,  -4.557690,    0.090,
        17.4000,  -4.553538,    0.091,
        17.4500,  -4.549381,    0.091,
        17.5000,  -4.545236,    0.091,
        17.5500,  -4.541106,    0.091,
        17.6000,  -4.536946,    0.092,
        17.6500,  -4.532807,    0.092,
        17.7000,  -4.528628,    0.093,
        17.7500,  -4.524480,    0.093,
        17.8000,  -4.520349,    0.093,
        17.8500,  -4.516042,    0.093,
        17.9000,  -4.511842,    0.094,
        17.9500,  -4.507693,    0.094,
        18.0000,  -4.503555,    0.095,
        18.0500,  -4.499392,    0.095,
        18.1000,  -4.495255,    0.096,
        18.1500,  -4.491095,    0.096,
        18.2000,  -4.486957,    0.096,
        18.2500,  -4.482802,    0.096,
        18.3000,  -4.478636,    0.097,
        18.3500,  -4.474510,    0.097,
        18.4000,  -4.470283,    0.098,
        18.4500,  -4.466000,    0.098,
        18.5000,  -4.461828,    0.098,
        18.5500,  -4.457717,    0.098,
        18.6000,  -4.453537,    0.098,
        18.6500,  -4.449406,    0.099,
        18.7000,  -4.445259,    0.099,
        18.7500,  -4.441086,    0.100,
        18.8000,  -4.436993,    0.100,
        18.8500,  -4.432774,    0.100,
        18.9000,  -4.428640,    0.100,
        18.9500,  -4.424506,    0.101,
        19.0000,  -4.420159,    0.102,
        19.0500,  -4.415998,    0.102,
        19.1000,  -4.411828,    0.102,
        19.1500,  -4.407724,    0.103,
        19.2000,  -4.403499,    0.103,
        19.2500,  -4.399437,    0.103,
        19.3000,  -4.395279,    0.104,
        19.3500,  -4.391049,    0.104,
        19.4000,  -4.386967,    0.104,
        19.4500,  -4.382797,    0.104,
        19.5000,  -4.378650,    0.105,
        19.5500,  -4.374380,    0.105,
        19.6000,  -4.370125,    0.106,
        19.6500,  -4.366002,    0.106,
        19.7000,  -4.361880,    0.106,
        19.7500,  -4.357688,    0.107,
        19.8000,  -4.353567,    0.107,
        19.8500,  -4.349412,    0.108,
        19.9000,  -4.345213,    0.108,
        19.9500,  -4.341125,    0.108,
        20.0000,  -4.336936,    0.109,
        20.0500,  -4.332805,    0.110,
        20.1000,  -4.328582,    0.110,
        20.1500,  -4.324295,    0.110,
        20.2000,  -4.320151,    0.111,
        20.2500,  -4.316026,    0.112,
        20.3000,  -4.311846,    0.112,
        20.3500,  -4.307718,    0.112,
        20.4000,  -4.303586,    0.113,
        20.4500,  -4.299403,    0.113,
        20.5000,  -4.295248,    0.114,
        20.5500,  -4.291085,    0.114,
        20.6000,  -4.286957,    0.114,
        20.6500,  -4.282792,    0.115,
        20.7000,  -4.278455,    0.115,
        20.7500,  -4.274298,    0.116,
        20.8000,  -4.270145,    0.116,
        20.8500,  -4.266015,    0.117,
        20.9000,  -4.261866,    0.117,
        20.9500,  -4.257706,    0.118,
        21.0000,  -4.253530,    0.118,
        21.0500,  -4.249413,    0.119,
        21.1000,  -4.245274,    0.119,
        21.1500,  -4.241065,    0.120,
        21.2000,  -4.236987,    0.121,
        21.2500,  -4.232685,    0.121,
        21.3000,  -4.228433,    0.121,
        21.3500,  -4.224305,    0.122,
        21.4000,  -4.220173,    0.123,
        21.4500,  -4.216021,    0.123,
        21.5000,  -4.211845,    0.123,
        21.5500,  -4.207695,    0.124,
        21.6000,  -4.203539,    0.125,
        21.6500,  -4.199451,    0.125,
        21.7000,  -4.195250,    0.125,
        21.7500,  -4.191112,    0.126,
        21.8000,  -4.186846,    0.126,
        21.8500,  -4.182621,    0.127,
        21.9000,  -4.178428,    0.127,
        21.9500,  -4.174304,    0.128,
        22.0000,  -4.170122,    0.129,
        22.0500,  -4.166040,    0.129,
        22.1000,  -4.161832,    0.129,
        22.1500,  -4.157718,    0.130,
        22.2000,  -4.153549,    0.131,
        22.2500,  -4.149415,    0.131,
        22.3000,  -4.145283,    0.132,
        22.3500,  -4.141024,    0.133,
        22.4000,  -4.136762,    0.133,
        22.4500,  -4.132597,    0.134,
        22.5000,  -4.128445,    0.134,
        22.5500,  -4.124326,    0.135,
        22.6000,  -4.120160,    0.136,
        22.6500,  -4.115996,    0.136,
        22.7000,  -4.111864,    0.137,
        22.7500,  -4.107711,    0.138,
        22.8000,  -4.103513,    0.138,
        22.8500,  -4.099393,    0.139,
        22.9000,  -4.095255,    0.139,
        22.9500,  -4.090939,    0.140,
        23.0000,  -4.086775,    0.141,
        23.0500,  -4.082614,    0.141,
        23.1000,  -4.078457,    0.142,
        23.1500,  -4.074307,    0.142,
        23.2000,  -4.070158,    0.143,
        23.2500,  -4.065982,    0.144,
        23.3000,  -4.061869,    0.144,
        23.3500,  -4.057702,    0.145,
        23.4000,  -4.053565,    0.146,
        23.4500,  -4.049419,    0.146,
        23.5000,  -4.045120,    0.147,
        23.5500,  -4.040921,    0.148,
        23.6000,  -4.036755,    0.149,
        23.6500,  -4.032596,    0.150,
        23.7000,  -4.028428,    0.150,
        23.7500,  -4.024305,    0.151,
        23.8000,  -4.020166,    0.151,
        23.8500,  -4.015979,    0.152,
        23.9000,  -4.011845,    0.152,
        23.9500,  -4.007710,    0.153,
        24.0000,  -4.003526,    0.154,
        24.0500,  -3.999351,    0.154,
        24.1000,  -3.995061,    0.155,
        24.1500,  -3.990890,    0.157,
        24.2000,  -3.986751,    0.157,
        24.2500,  -3.982589,    0.159,
        24.3000,  -3.978470,    0.159,
        24.3500,  -3.974288,    0.160,
        24.4000,  -3.970121,    0.161,
        24.4500,  -3.966052,    0.161,
        24.5000,  -3.961807,    0.162,
        24.5500,  -3.957693,    0.163,
        24.6000,  -3.953548,    0.163,
        24.6500,  -3.949244,    0.164,
        24.7000,  -3.945083,    0.165,
        24.7500,  -3.940876,    0.165,
        24.8000,  -3.936762,    0.166,
        24.8500,  -3.932571,    0.167,
        24.9000,  -3.928486,    0.168,
        24.9500,  -3.924287,    0.169,
        25.0000,  -3.920163,    0.170,
        25.0500,  -3.915962,    0.171,
        25.1000,  -3.911882,    0.171,
        25.1500,  -3.907684,    0.172,
        25.2000,  -3.903468,    0.173,
        25.2500,  -3.899189,    0.173,
        25.3000,  -3.895075,    0.175,
        25.3500,  -3.890904,    0.175,
        25.4000,  -3.886755,    0.176,
        25.4500,  -3.882626,    0.178,
        25.5000,  -3.878435,    0.178,
        25.5500,  -3.874326,    0.179,
        25.6000,  -3.870158,    0.180,
        25.6500,  -3.866005,    0.181,
        25.7000,  -3.861873,    0.182,
        25.7500,  -3.857653,    0.183,
        25.8000,  -3.853364,    0.184,
        25.8500,  -3.849206,    0.184,
        25.9000,  -3.845091,    0.186,
        25.9500,  -3.840890,    0.186,
        26.0000,  -3.836782,    0.187,
        26.0500,  -3.832633,    0.188,
        26.1000,  -3.828464,    0.189,
        26.1500,  -3.824299,    0.190,
        26.2000,  -3.820167,    0.190,
        26.2500,  -3.816015,    0.191,
        26.3000,  -3.811858,    0.192,
        26.3500,  -3.807583,    0.194,
        26.4000,  -3.803354,    0.194,
        26.4500,  -3.799206,    0.196,
        26.5000,  -3.795109,    0.197,
        26.5500,  -3.790888,    0.198,
        26.6000,  -3.786787,    0.199,
        26.6500,  -3.782626,    0.199,
        26.7000,  -3.778472,    0.200,
        26.7500,  -3.774324,    0.201,
        26.8000,  -3.770178,    0.202,
        26.8500,  -3.765976,    0.203,
        26.9000,  -3.761847,    0.204,
        26.9500,  -3.757557,    0.205,
        27.0000,  -3.753383,    0.207,
        27.0500,  -3.749199,    0.207,
        27.1000,  -3.745070,    0.209,
        27.1500,  -3.740924,    0.209,
        27.2000,  -3.736782,    0.210,
        27.2500,  -3.732622,    0.211,
        27.3000,  -3.728472,    0.212,
        27.3500,  -3.724337,    0.213,
