Time,Displacement,Force
        35.3500,  -3.057276,    0.419,
        35.4000,  -3.053124,    0.420,
        35.4500,  -3.048990,    0.421,
        35.5000,  -3.044804,    0.423,
        35.5500,  -3.040669,    0.423,
        35.6000,  -3.036534,    0.425,
        35.6500,  -3.032365,    0.425,
        35.7000,  -3.028099,    0.427,
        35.7500,  -3.023843,    0.428,
        35.8000,  -3.019719,    0.430,
        35.8500,  -3.015571,    0.430,
        35.9000,  -3.011421,    0.432,
        35.9500,  -3.007286,    0.432,
        36.0000,  -3.003098,    0.434,
        36.0500,  -2.998959,    0.435,
        36.1000,  -2.994830,    0.436,
        36.1500,  -2.990643,    0.437,
        36.2000,  -2.986519,    0.438,
        36.2500,  -2.982352,    0.440,
        36.3000,  -2.978131,    0.440,
        36.3500,  -2.973836,    0.442,
        36.4000,  -2.969694,    0.442,
        36.4500,  -2.965540,    0.444,
        36.5000,  -2.961398,    0.445,
        36.5500,  -2.957229,    0.446,
        36.6000,  -2.953111,    0.447,
        36.6500,  -2.948939,    0.449,
