time,Force,Displacement
        34.2500,  -3.149332,    1.368,
        34.3000,  -3.145204,    1.370,
        34.3500,  -3.141020,    1.373,
        34.4000,  -3.136914,    1.374,
        34.4500,  -3.132754,    1.377,
        34.5000,  -3.128448,    1.378,
        34.5500,  -3.124003,    1.371,
        34.6000,  -3.119989,    1.365,
        34.6500,  -3.115932,    1.365,
        34.7000,  -3.111764,    1.366,
        34.7500,  -3.107652,    1.368,
        34.8000,  -3.103487,    1.370,
        34.8500,  -3.099346,    1.372,
        34.9000,  -3.095183,    1.375,
        34.9500,  -3.091073,    1.377,
        35.0000,  -3.086912,    1.380,
        35.0500,  -3.082753,    1.383,
        35.1000,  -3.078519,    1.387,
        35.1500,  -3.074248,    1.392,
        35.2000,  -3.070135,    1.396,
        35.2500,  -3.065964,    1.398,
        35.3000,  -3.061782,    1.401,
        35.3500,  -3.057669,    1.403,
        35.4000,  -3.053519,    1.407,
        35.4500,  -3.049402,    1.412,
        35.5000,  -3.045219,    1.416,
        35.5500,  -3.041050,    1.419,
        35.6000,  -3.036920,    1.423,
        35.6500,  -3.032771,    1.428,
        35.7000,  -3.028554,    1.432,
        35.7500,  -3.023960,    1.425,
        35.8000,  -3.019543,    1.393,
        35.8500,  -3.015634,    1.377,
        35.9000,  -3.011722,    1.374,
        35.9500,  -3.007499,    1.371,
        36.0000,  -3.003074,    1.346,
        36.0500,  -2.999365,    1.348,
        36.1000,  -2.995228,    1.351,
        36.1500,  -2.991029,    1.355,
        36.2000,  -2.986929,    1.359,
        36.2500,  -2.982613,    1.358,
        36.3000,  -2.978466,    1.356,
        36.3500,  -2.974043,    1.354,
        36.4000,  -2.969809,    1.335,
        36.4500,  -2.965964,    1.339,
        36.5000,  -2.961741,    1.342,
        36.5500,  -2.957656,    1.346,
        36.6000,  -2.953420,    1.347,
