Time,Displacement,Force
        22.0000,  -4.170345,    0.257,
        22.0500,  -4.166193,    0.257,
        22.1000,  -4.162021,    0.258,
        22.1500,  -4.157912,    0.259,
        22.2000,  -4.153727,    0.260,
        22.2500,  -4.149623,    0.261,
        22.3000,  -4.145444,    0.262,
        22.3500,  -4.141253,    0.263,
        22.4000,  -4.136978,    0.264,
        22.4500,  -4.132785,    0.265,
        22.5000,  -4.128655,    0.266,
        22.5500,  -4.124523,    0.266,
        22.6000,  -4.120338,    0.268,
        22.6500,  -4.116218,    0.268,
        22.7000,  -4.112057,    0.269,
        22.7500,  -4.107922,    0.270,
        22.8000,  -4.103755,    0.271,
        22.8500,  -4.099595,    0.272,
        22.9000,  -4.095459,    0.273,
        22.9500,  -4.091161,    0.274,
        23.0000,  -4.086913,    0.275,
        23.0500,  -4.082780,    0.276,
        23.1000,  -4.078623,    0.277,
        23.1500,  -4.074509,    0.278,
        23.2000,  -4.070332,    0.278,
        23.2500,  -4.066182,    0.280,
        23.3000,  -4.062054,    0.280,
        23.3500,  -4.057904,    0.282,
        23.4000,  -4.053726,    0.283,
        23.4500,  -4.049574,    0.284,
        23.5000,  -4.045360,    0.285,
        23.5500,  -4.041072,    0.286,
        23.6000,  -4.036948,    0.287,
        23.6500,  -4.032801,    0.288,
        23.7000,  -4.028633,    0.289,
        23.7500,  -4.024500,    0.289,
        23.8000,  -4.020334,    0.291,
        23.8500,  -4.016184,    0.291,
        23.9000,  -4.012026,    0.293,
        23.9500,  -4.007877,    0.294,
        24.0000,  -4.003716,    0.295,
        24.0500,  -3.999569,    0.295,
        24.1000,  -3.995238,    0.297,
        24.1500,  -3.991068,    0.298,
        24.2000,  -3.986934,    0.299,
        24.2500,  -3.982776,    0.300,
        24.3000,  -3.978633,    0.301,
        24.3500,  -3.974502,    0.302,
        24.4000,  -3.970343,    0.303,
        24.4500,  -3.966175,    0.304,
        24.5000,  -3.962066,    0.305,
        24.5500,  -3.957895,    0.306,
        24.6000,  -3.953713,    0.307,
        24.6500,  -3.949416,    0.308,
        24.7000,  -3.945287,    0.309,
        24.7500,  -3.941034,    0.310,
        24.8000,  -3.936958,    0.311,
        24.8500,  -3.932777,    0.312,
        24.9000,  -3.928665,    0.313,
        24.9500,  -3.924512,    0.314,
        25.0000,  -3.920317,    0.315,
        25.0500,  -3.916191,    0.316,
        25.1000,  -3.912018,    0.317,
        25.1500,  -3.907886,    0.318,
        25.2000,  -3.903648,    0.320,
        25.2500,  -3.899393,    0.320,
        25.3000,  -3.895245,    0.321,
        25.3500,  -3.891097,    0.322,
        25.4000,  -3.886935,    0.324,
        25.4500,  -3.882767,    0.325,
        25.5000,  -3.878659,    0.326,
        25.5500,  -3.874471,    0.327,
        25.6000,  -3.870341,    0.328,
        25.6500,  -3.866171,    0.329,
        25.7000,  -3.862040,    0.330,
        25.7500,  -3.857846,    0.331,
        25.8000,  -3.853569,    0.332,
        25.8500,  -3.849405,    0.333,
        25.9000,  -3.845251,    0.335,
        25.9500,  -3.841118,    0.335,
        26.0000,  -3.836946,    0.337,
        26.0500,  -3.832811,    0.337,
        26.1000,  -3.828669,    0.339,
        26.1500,  -3.824500,    0.340,
        26.2000,  -3.820350,    0.341,
        26.2500,  -3.816194,    0.342,
        26.3000,  -3.812074,    0.343,
        26.3500,  -3.807758,    0.344,
        26.4000,  -3.803566,    0.346,
        26.4500,  -3.799360,    0.347,
        26.5000,  -3.795296,    0.348,
        26.5500,  -3.791077,    0.349,
        26.6000,  -3.786951,    0.350,
        26.6500,  -3.782796,    0.352,
        26.7000,  -3.778654,    0.352,
        26.7500,  -3.774533,    0.354,
        26.8000,  -3.770341,    0.354,
        26.8500,  -3.766199,    0.356,
        26.9000,  -3.762000,    0.356,
        26.9500,  -3.757709,    0.358,
        27.0000,  -3.753597,    0.359,
        27.0500,  -3.749389,    0.360,
        27.1000,  -3.745276,    0.361,
        27.1500,  -3.741085,    0.363,
        27.2000,  -3.736977,    0.364,
        27.2500,  -3.732821,    0.365,
        27.3000,  -3.728660,    0.366,
        27.3500,  -3.724512,    0.367,
        27.4000,  -3.720360,    0.369,
        27.4500,  -3.716194,    0.369,
        27.5000,  -3.711905,    0.371,
        27.5500,  -3.707696,    0.372,
        27.6000,  -3.703536,    0.373,
        27.6500,  -3.699426,    0.375,
        27.7000,  -3.695261,    0.375,
        27.7500,  -3.691125,    0.377,
        27.8000,  -3.686964,    0.378,
        27.8500,  -3.682801,    0.379,
        27.9000,  -3.678685,    0.380,
        27.9500,  -3.674498,    0.381,
        28.0000,  -3.670361,    0.382,
        28.0500,  -3.666144,    0.383,
        28.1000,  -3.661886,    0.385,
        28.1500,  -3.657729,    0.386,
        28.2000,  -3.653530,    0.387,
        28.2500,  -3.649429,    0.388,
        28.3000,  -3.645219,    0.388,
        28.3500,  -3.641125,    0.390,
        28.4000,  -3.636935,    0.390,
        28.4500,  -3.632830,    0.391,
        28.5000,  -3.628643,    0.392,
        28.5500,  -3.624513,    0.393,
        28.6000,  -3.620342,    0.394,
        28.6500,  -3.616025,    0.396,
